Ano,Nome da Grande Região,State Number,Sigla da Unidade da Federação,State,GDP ,GDP_Capita,
2012,Nordeste,22,PI,Piauí," 24,586 "," 5,189.03 ",
2012,Nordeste,22,PI,Piauí," 203,313 "," 5,305.39 ",
2012,Nordeste,22,PI,Piauí," 17,317 "," 3,373.57 ",
2012,Nordeste,22,PI,Piauí," 20,222 "," 4,631.70 ",
2012,Nordeste,22,PI,Piauí," 11,669 "," 4,682.68 ",
2012,Nordeste,22,PI,Piauí," 704,739 "," 12,117.67 ",
2012,Nordeste,22,PI,Piauí," 24,395 "," 4,661.67 ",
2012,Nordeste,22,PI,Piauí," 19,389 "," 4,443.98 ",
2012,Nordeste,22,PI,Piauí," 12,783 "," 4,317.11 ",
2012,Nordeste,22,PI,Piauí," 37,959 "," 4,285.77 ",
2012,Nordeste,22,PI,Piauí," 201,912 "," 17,893.70 ",
2012,Nordeste,22,PI,Piauí," 28,736 "," 5,487.20 ",
2012,Nordeste,22,PI,Piauí," 138,339 "," 13,264.81 ",
2012,Nordeste,22,PI,Piauí," 222,057 "," 21,626.12 ",
2012,Nordeste,22,PI,Piauí," 17,763 "," 4,007.94 ",
2012,Nordeste,22,PI,Piauí," 16,340 "," 4,320.49 ",
2012,Nordeste,22,PI,Piauí," 42,704 "," 4,708.79 ",
2012,Nordeste,22,PI,Piauí," 68,626 "," 4,602.98 ",
2012,Nordeste,22,PI,Piauí," 43,344 "," 4,580.40 ",
2012,Nordeste,22,PI,Piauí," 33,813 "," 4,070.43 ",
2012,Nordeste,22,PI,Piauí," 47,282 "," 4,214.48 ",
2012,Nordeste,22,PI,Piauí," 59,651 "," 5,560.32 ",
2012,Nordeste,22,PI,Piauí," 28,551 "," 5,035.42 ",
2012,Nordeste,22,PI,Piauí," 92,675 "," 5,046.57 ",
2012,Nordeste,22,PI,Piauí," 17,689 "," 4,058.88 ",
2012,Nordeste,22,PI,Piauí," 25,333 "," 5,380.86 ",
2012,Nordeste,22,PI,Piauí," 29,017 "," 6,637.01 ",
2012,Nordeste,22,PI,Piauí," 15,297 "," 5,183.74 ",
2012,Nordeste,22,PI,Piauí," 52,610 "," 3,776.98 ",
2012,Nordeste,22,PI,Piauí," 20,182 "," 3,870.66 ",
2012,Nordeste,22,PI,Piauí," 201,832 "," 5,350.24 ",
2012,Nordeste,22,PI,Piauí," 24,472 "," 5,105.87 ",
2012,Nordeste,22,PI,Piauí," 23,505 "," 4,321.64 ",
2012,Nordeste,22,PI,Piauí," 21,855 "," 4,763.47 ",
2012,Nordeste,22,PI,Piauí," 11,838 "," 4,350.58 ",
2012,Nordeste,22,PI,Piauí," 32,238 "," 3,939.20 ",
2012,Nordeste,22,PI,Piauí," 20,409 "," 4,500.29 ",
2012,Nordeste,22,PI,Piauí," 26,704 "," 4,097.56 ",
2012,Nordeste,22,PI,Piauí," 39,940 "," 10,188.83 ",
2012,Nordeste,22,PI,Piauí," 21,787 "," 4,394.22 ",
2012,Nordeste,22,PI,Piauí," 46,503 "," 8,893.26 ",
2012,Nordeste,22,PI,Piauí," 154,001 "," 5,304.17 ",
2012,Nordeste,22,PI,Piauí," 115,652 "," 4,658.90 ",
2012,Nordeste,22,PI,Piauí," 29,081 "," 3,646.92 ",
2012,Nordeste,22,PI,Piauí," 27,745 "," 5,312.18 ",
2012,Nordeste,22,PI,Piauí," 36,267 "," 4,500.15 ",
2012,Nordeste,22,PI,Piauí," 20,639 "," 4,634.90 ",
2012,Nordeste,22,PI,Piauí," 21,982 "," 3,511.57 ",
2012,Nordeste,22,PI,Piauí," 41,245 "," 3,896.16 ",
2012,Nordeste,22,PI,Piauí," 134,759 "," 4,126.37 ",
2012,Nordeste,22,PI,Piauí," 8,976 "," 7,262.03 ",
2012,Nordeste,22,PI,Piauí," 26,209 "," 3,882.84 ",
2012,Nordeste,22,PI,Piauí," 65,756 "," 6,361.24 ",
2012,Nordeste,22,PI,Piauí," 31,704 "," 4,235.09 ",
2012,Nordeste,22,PI,Piauí," 96,532 "," 9,315.03 ",
2012,Nordeste,22,PI,Piauí," 19,624 "," 4,841.90 ",
2012,Nordeste,22,PI,Piauí," 26,349 "," 4,008.01 ",
2012,Nordeste,22,PI,Piauí," 35,757 "," 4,103.36 ",
2012,Nordeste,22,PI,Piauí," 29,408 "," 4,057.46 ",
2012,Nordeste,22,PI,Piauí," 36,781 "," 4,470.73 ",
2012,Nordeste,22,PI,Piauí," 15,372 "," 3,297.96 ",
2012,Nordeste,22,PI,Piauí," 37,996 "," 4,547.14 ",
2012,Nordeste,22,PI,Piauí," 26,302 "," 4,072.09 ",
2012,Nordeste,22,PI,Piauí," 15,802 "," 4,746.79 ",
2012,Nordeste,22,PI,Piauí," 230,762 "," 6,422.37 ",
2012,Nordeste,22,PI,Piauí," 11,903 "," 4,444.75 ",
2012,Nordeste,22,PI,Piauí," 34,114 "," 5,101.55 ",
2012,Nordeste,22,PI,Piauí," 21,627 "," 5,341.30 ",
2012,Nordeste,22,PI,Piauí," 15,740 "," 4,583.70 ",
2012,Nordeste,22,PI,Piauí," 57,962 "," 11,681.25 ",
2012,Nordeste,22,PI,Piauí," 56,463 "," 4,037.08 ",
2012,Nordeste,22,PI,Piauí," 17,584 "," 4,519.08 ",
2012,Nordeste,22,PI,Piauí," 52,761 "," 5,064.89 ",
2012,Nordeste,22,PI,Piauí," 1,244,845 "," 8,426.37 ",
2012,Nordeste,22,PI,Piauí," 23,006 "," 5,200.23 ",
2012,Nordeste,22,PI,Piauí," 25,979 "," 4,205.06 ",
2012,Nordeste,22,PI,Piauí," 15,493 "," 4,015.82 ",
2012,Nordeste,22,PI,Piauí," 127,258 "," 6,379.83 ",
2012,Nordeste,22,PI,Piauí," 15,977 "," 4,402.60 ",
2012,Nordeste,22,PI,Piauí," 176,673 "," 4,687.29 ",
2012,Nordeste,22,PI,Piauí," 13,417 "," 5,487.64 ",
2012,Nordeste,22,PI,Piauí," 18,574 "," 4,387.83 ",
2012,Nordeste,22,PI,Piauí," 886,083 "," 11,739.15 ",
2012,Nordeste,22,PI,Piauí," 48,087 "," 4,075.88 ",
2012,Nordeste,22,PI,Piauí," 83,801 "," 4,695.27 ",
2012,Nordeste,22,PI,Piauí," 145,930 "," 5,217.20 ",
2012,Nordeste,22,PI,Piauí," 404,401 "," 6,513.36 ",
2012,Nordeste,22,PI,Piauí," 46,627 "," 3,854.46 ",
2012,Nordeste,22,PI,Piauí," 19,436 "," 7,458.01 ",
2012,Nordeste,22,PI,Piauí," 13,442 "," 4,353.10 ",
2012,Nordeste,22,PI,Piauí," 38,696 "," 4,458.59 ",
2012,Nordeste,22,PI,Piauí," 43,234 "," 5,089.91 ",
2012,Nordeste,22,PI,Piauí," 91,932 "," 5,232.61 ",
2012,Nordeste,22,PI,Piauí," 21,299 "," 5,036.50 ",
2012,Nordeste,22,PI,Piauí," 16,080 "," 3,721.39 ",
2012,Nordeste,22,PI,Piauí," 190,295 "," 27,126.92 ",
2012,Nordeste,22,PI,Piauí," 27,258 "," 4,339.00 ",
2012,Nordeste,22,PI,Piauí," 28,626 "," 4,719.80 ",
2012,Nordeste,22,PI,Piauí," 18,087 "," 4,680.95 ",
2012,Nordeste,22,PI,Piauí," 117,758 "," 19,285.61 ",
2012,Nordeste,22,PI,Piauí," 26,790 "," 4,763.47 ",
2012,Nordeste,22,PI,Piauí," 18,703 "," 4,166.38 ",
2012,Nordeste,22,PI,Piauí," 22,312 "," 4,336.57 ",
2012,Nordeste,22,PI,Piauí," 33,166 "," 5,405.14 ",
2012,Nordeste,22,PI,Piauí," 9,084 "," 4,352.53 ",
2012,Nordeste,22,PI,Piauí," 15,932 "," 4,330.45 ",
2012,Nordeste,22,PI,Piauí," 16,866 "," 3,893.38 ",
2012,Nordeste,22,PI,Piauí," 13,000 "," 4,444.55 ",
2012,Nordeste,22,PI,Piauí," 23,874 "," 4,198.71 ",
2012,Nordeste,22,PI,Piauí," 28,411 "," 4,516.93 ",
2012,Nordeste,22,PI,Piauí," 16,651 "," 5,739.68 ",
2012,Nordeste,22,PI,Piauí," 20,439 "," 4,230.77 ",
2012,Nordeste,22,PI,Piauí," 19,990 "," 4,466.02 ",
2012,Nordeste,22,PI,Piauí," 25,606 "," 4,478.18 ",
2012,Nordeste,22,PI,Piauí," 27,249 "," 4,482.53 ",
2012,Nordeste,22,PI,Piauí," 17,395 "," 3,706.51 ",
2012,Nordeste,22,PI,Piauí," 27,737 "," 3,660.19 ",
2012,Nordeste,22,PI,Piauí," 121,717 "," 6,131.20 ",
2012,Nordeste,22,PI,Piauí," 28,319 "," 5,457.49 ",
2012,Nordeste,22,PI,Piauí," 20,057 "," 5,447.33 ",
2012,Nordeste,22,PI,Piauí," 29,153 "," 4,434.66 ",
2012,Nordeste,22,PI,Piauí," 25,988 "," 4,544.17 ",
2012,Nordeste,22,PI,Piauí," 18,122 "," 4,071.38 ",
2012,Nordeste,22,PI,Piauí," 10,854 "," 4,218.39 ",
2012,Nordeste,22,PI,Piauí," 11,233 "," 4,707.81 ",
2012,Nordeste,22,PI,Piauí," 13,173 "," 4,429.55 ",
2012,Nordeste,22,PI,Piauí," 77,257 "," 4,284.21 ",
2012,Nordeste,22,PI,Piauí," 67,176 "," 4,864.29 ",
2012,Nordeste,22,PI,Piauí," 234,758 "," 7,082.11 ",
2012,Nordeste,22,PI,Piauí," 22,644 "," 6,516.28 ",
2012,Nordeste,22,PI,Piauí," 79,419 "," 19,095.68 ",
2012,Nordeste,22,PI,Piauí," 39,608 "," 4,080.78 ",
2012,Nordeste,22,PI,Piauí," 67,154 "," 4,706.95 ",
2012,Nordeste,22,PI,Piauí," 74,103 "," 6,048.69 ",
2012,Nordeste,22,PI,Piauí," 19,309 "," 4,295.56 ",
2012,Nordeste,22,PI,Piauí," 34,653 "," 5,406.90 ",
2012,Nordeste,22,PI,Piauí," 11,920 "," 4,249.51 ",
2012,Nordeste,22,PI,Piauí," 13,263 "," 4,980.44 ",
2012,Nordeste,22,PI,Piauí," 13,347,531 "," 16,076.89 ",
2012,Nordeste,22,PI,Piauí," 252,609 "," 5,863.04 ",
2012,Nordeste,22,PI,Piauí," 777,648 "," 37,707.82 ",
2012,Nordeste,22,PI,Piauí," 128,986 "," 6,325.03 ",
2012,Nordeste,22,PI,Piauí," 19,178 "," 3,933.90 ",
2012,Nordeste,22,PI,Piauí," 19,496 "," 4,517.26 ",
2012,Nordeste,22,PI,Piauí," 14,733 "," 4,914.36 ",
2012,Nordeste,22,PI,Piauí," 18,083 "," 6,047.97 ",
2012,Nordeste,22,PI,Piauí," 18,467 "," 4,271.76 ",
2012,Nordeste,23,CE,Ceará," 43,079 "," 3,983.23 ",
2012,Nordeste,23,CE,Ceará," 80,292 "," 5,122.92 ",
2012,Nordeste,23,CE,Ceará," 415,815 "," 7,065.92 ",
2012,Nordeste,23,CE,Ceará," 262,793 "," 5,076.36 ",
2012,Nordeste,23,CE,Ceará," 67,267 "," 4,084.71 ",
2012,Nordeste,23,CE,Ceará," 45,214 "," 4,126.90 ",
2012,Nordeste,23,CE,Ceará," 33,982 "," 4,831.77 ",
2012,Nordeste,23,CE,Ceará," 86,036 "," 5,212.75 ",
2012,Nordeste,23,CE,Ceará," 288,676 "," 7,167.81 ",
2012,Nordeste,23,CE,Ceará," 36,463 "," 5,167.64 ",
2012,Nordeste,23,CE,Ceará," 56,220 "," 3,977.33 ",
2012,Nordeste,23,CE,Ceará," 1,087,571 "," 14,605.13 ",
2012,Nordeste,23,CE,Ceará," 871,921 "," 12,391.75 ",
2012,Nordeste,23,CE,Ceará," 119,216 "," 4,658.32 ",
2012,Nordeste,23,CE,Ceará," 43,566 "," 4,123.99 ",
2012,Nordeste,23,CE,Ceará," 100,588 "," 4,824.83 ",
2012,Nordeste,23,CE,Ceará," 70,845 "," 6,212.31 ",
2012,Nordeste,23,CE,Ceará," 33,532 "," 4,373.49 ",
2012,Nordeste,23,CE,Ceará," 113,185 "," 5,000.87 ",
2012,Nordeste,23,CE,Ceará," 119,568 "," 4,886.30 ",
2012,Nordeste,23,CE,Ceará," 26,517 "," 4,367.12 ",
2012,Nordeste,23,CE,Ceará," 95,090 "," 5,437.44 ",
2012,Nordeste,23,CE,Ceará," 590,900 "," 10,444.37 ",
2012,Nordeste,23,CE,Ceará," 142,380 "," 7,133.97 ",
2012,Nordeste,23,CE,Ceará," 105,250 "," 4,840.88 ",
2012,Nordeste,23,CE,Ceará," 71,780 "," 4,929.93 ",
2012,Nordeste,23,CE,Ceará," 219,063 "," 6,469.10 ",
2012,Nordeste,23,CE,Ceará," 428,009 "," 8,498.31 ",
2012,Nordeste,23,CE,Ceará," 132,879 "," 4,250.89 ",
2012,Nordeste,23,CE,Ceará," 206,318 "," 3,905.39 ",
2012,Nordeste,23,CE,Ceará," 307,111 "," 6,646.41 ",
2012,Nordeste,23,CE,Ceará," 542,984 "," 8,920.39 ",
2012,Nordeste,23,CE,Ceará," 148,208 "," 5,561.68 ",
2012,Nordeste,23,CE,Ceará," 440,712 "," 5,859.83 ",
2012,Nordeste,23,CE,Ceará," 78,193 "," 4,545.56 ",
2012,Nordeste,23,CE,Ceará," 80,672 "," 3,899.66 ",
2012,Nordeste,23,CE,Ceará," 78,563 "," 4,271.84 ",
2012,Nordeste,23,CE,Ceará," 110,841 "," 4,187.26 ",
2012,Nordeste,23,CE,Ceará," 69,583 "," 3,743.86 ",
2012,Nordeste,23,CE,Ceará," 80,918 "," 4,766.88 ",
2012,Nordeste,23,CE,Ceará," 580,004 "," 8,592.27 ",
2012,Nordeste,23,CE,Ceará," 66,068 "," 3,436.04 ",
2012,Nordeste,23,CE,Ceará," 49,841 "," 4,957.79 ",
2012,Nordeste,23,CE,Ceará," 3,853,817 "," 11,466.59 ",
2012,Nordeste,23,CE,Ceará," 123,380 "," 5,010.98 ",
2012,Nordeste,23,CE,Ceará," 58,543 "," 4,615.54 ",
2012,Nordeste,23,CE,Ceará," 52,844 "," 4,070.53 ",
2012,Nordeste,23,CE,Ceará," 94,109 "," 4,966.95 ",
2012,Nordeste,23,CE,Ceará," 92,051 "," 4,136.77 ",
2012,Nordeste,23,CE,Ceará," 441,345 "," 6,037.39 ",
2012,Nordeste,23,CE,Ceará," 1,092,835 "," 8,815.82 ",
2012,Nordeste,23,CE,Ceará," 75,486 "," 4,370.41 ",
2012,Nordeste,23,CE,Ceará," 112,940 "," 4,934.67 ",
2012,Nordeste,23,CE,Ceará," 39,802 "," 4,324.88 ",
2012,Nordeste,23,CE,Ceará," 31,184 "," 4,505.00 ",
2012,Nordeste,23,CE,Ceará," 1,657,810 "," 34,542.74 ",
2012,Nordeste,23,CE,Ceará," 92,458 "," 4,902.61 ",
2012,Nordeste,23,CE,Ceará," 105,708 "," 4,711.74 ",
2012,Nordeste,23,CE,Ceará," 45,775,429 "," 18,308.75 ",
2012,Nordeste,23,CE,Ceará," 100,038 "," 6,567.22 ",
2012,Nordeste,23,CE,Ceará," 76,708 "," 5,825.81 ",
2012,Nordeste,23,CE,Ceará," 33,495 "," 5,214.80 ",
2012,Nordeste,23,CE,Ceará," 59,906 "," 3,971.22 ",
2012,Nordeste,23,CE,Ceará," 200,508 "," 3,817.17 ",
2012,Nordeste,23,CE,Ceará," 24,435 "," 5,369.18 ",
2012,Nordeste,23,CE,Ceará," 44,675 "," 4,277.16 ",
2012,Nordeste,23,CE,Ceará," 113,369 "," 4,584.83 ",
2012,Nordeste,23,CE,Ceará," 233,660 "," 6,118.52 ",
2012,Nordeste,23,CE,Ceará," 40,677 "," 10,282.34 ",
2012,Nordeste,23,CE,Ceará," 96,253 "," 4,923.94 ",
2012,Nordeste,23,CE,Ceará," 1,141,813 "," 19,545.58 ",
2012,Nordeste,23,CE,Ceará," 52,687 "," 4,060.02 ",
2012,Nordeste,23,CE,Ceará," 131,469 "," 5,464.67 ",
2012,Nordeste,23,CE,Ceará," 51,857 "," 4,461.95 ",
2012,Nordeste,23,CE,Ceará," 193,159 "," 10,304.03 ",
2012,Nordeste,23,CE,Ceará," 373,109 "," 5,661.75 ",
2012,Nordeste,23,CE,Ceará," 1,087,847 "," 11,084.87 ",
2012,Nordeste,23,CE,Ceará," 141,414 "," 5,519.69 ",
2012,Nordeste,23,CE,Ceará," 44,816 "," 3,945.75 ",
2012,Nordeste,23,CE,Ceará," 58,802 "," 4,867.74 ",
2012,Nordeste,23,CE,Ceará," 220,979 "," 5,445.66 ",
2012,Nordeste,23,CE,Ceará," 166,193 "," 4,401.54 ",
2012,Nordeste,23,CE,Ceará," 80,328 "," 5,817.49 ",
2012,Nordeste,23,CE,Ceará," 110,957 "," 4,878.95 ",
2012,Nordeste,23,CE,Ceará," 37,920 "," 5,105.02 ",
2012,Nordeste,23,CE,Ceará," 279,556 "," 7,593.73 ",
2012,Nordeste,23,CE,Ceará," 383,759 "," 7,811.09 ",
2012,Nordeste,23,CE,Ceará," 928,073 "," 7,778.02 ",
2012,Nordeste,23,CE,Ceará," 73,321 "," 3,857.20 ",
2012,Nordeste,23,CE,Ceará," 248,662 "," 6,450.89 ",
2012,Nordeste,23,CE,Ceará," 66,495 "," 3,427.42 ",
2012,Nordeste,23,CE,Ceará," 94,279 "," 5,284.98 ",
2012,Nordeste,23,CE,Ceará," 101,346 "," 9,514.28 ",
2012,Nordeste,23,CE,Ceará," 309,005 "," 9,004.43 ",
2012,Nordeste,23,CE,Ceará," 261,369 "," 8,014.01 ",
2012,Nordeste,23,CE,Ceará," 123,441 "," 4,618.06 ",
2012,Nordeste,23,CE,Ceará," 34,018 "," 4,448.51 ",
2012,Nordeste,23,CE,Ceará," 124,122 "," 6,995.17 ",
2012,Nordeste,23,CE,Ceará," 2,829,796 "," 11,069.11 ",
2012,Nordeste,23,CE,Ceará," 117,542 "," 4,900.63 ",
2012,Nordeste,23,CE,Ceará," 136,970 "," 4,408.02 ",
2012,Nordeste,23,CE,Ceará," 575,849 "," 10,236.41 ",
2012,Nordeste,23,CE,Ceará," 86,303 "," 4,646.18 ",
2012,Nordeste,23,CE,Ceará," 5,321,236 "," 24,935.03 ",
2012,Nordeste,23,CE,Ceará," 913,070 "," 7,783.66 ",
2012,Nordeste,23,CE,Ceará," 196,904 "," 7,767.72 ",
2012,Nordeste,23,CE,Ceará," 35,652 "," 3,409.03 ",
2012,Nordeste,23,CE,Ceará," 143,290 "," 3,975.87 ",
2012,Nordeste,23,CE,Ceará," 249,374 "," 5,561.92 ",
2012,Nordeste,23,CE,Ceará," 59,196 "," 4,213.57 ",
2012,Nordeste,23,CE,Ceará," 139,412 "," 4,943.00 ",
2012,Nordeste,23,CE,Ceará," 70,552 "," 5,401.32 ",
2012,Nordeste,23,CE,Ceará," 58,245 "," 4,477.32 ",
2012,Nordeste,23,CE,Ceará," 197,752 "," 5,727.13 ",
2012,Nordeste,23,CE,Ceará," 177,151 "," 4,130.26 ",
2012,Nordeste,23,CE,Ceará," 75,250 "," 4,489.85 ",
2012,Nordeste,23,CE,Ceará," 479,291 "," 7,766.45 ",
2012,Nordeste,23,CE,Ceará," 34,867 "," 4,239.13 ",
2012,Nordeste,23,CE,Ceará," 87,787 "," 4,156.80 ",
2012,Nordeste,23,CE,Ceará," 61,778 "," 4,367.17 ",
2012,Nordeste,23,CE,Ceará," 74,671 "," 6,287.58 ",
2012,Nordeste,23,CE,Ceará," 81,422 "," 5,582.22 ",
2012,Nordeste,23,CE,Ceará," 175,885 "," 5,635.54 ",
2012,Nordeste,23,CE,Ceará," 116,712 "," 4,220.30 ",
2012,Nordeste,23,CE,Ceará," 94,733 "," 3,886.81 ",
2012,Nordeste,23,CE,Ceará," 139,393 "," 6,546.12 ",
2012,Nordeste,23,CE,Ceará," 721,410 "," 11,181.01 ",
2012,Nordeste,23,CE,Ceará," 693,010 "," 9,189.77 ",
2012,Nordeste,23,CE,Ceará," 78,109 "," 6,685.13 ",
2012,Nordeste,23,CE,Ceará," 30,061 "," 4,979.51 ",
2012,Nordeste,23,CE,Ceará," 42,963 "," 4,788.53 ",
2012,Nordeste,23,CE,Ceará," 61,559 "," 4,992.65 ",
2012,Nordeste,23,CE,Ceará," 342,303 "," 10,612.39 ",
2012,Nordeste,23,CE,Ceará," 224,777 "," 7,313.87 ",
2012,Nordeste,23,CE,Ceará," 130,924 "," 4,201.66 ",
2012,Nordeste,23,CE,Ceará," 51,688 "," 4,549.98 ",
2012,Nordeste,23,CE,Ceará," 173,651 "," 4,128.26 ",
2012,Nordeste,23,CE,Ceará," 56,729 "," 6,687.37 ",
2012,Nordeste,23,CE,Ceará," 389,496 "," 10,872.80 ",
2012,Nordeste,23,CE,Ceará," 72,845 "," 4,599.39 ",
2012,Nordeste,23,CE,Ceará," 120,177 "," 6,243.95 ",
2012,Nordeste,23,CE,Ceará," 68,499 "," 4,329.87 ",
2012,Nordeste,23,CE,Ceará," 39,600 "," 3,820.55 ",
2012,Nordeste,23,CE,Ceará," 45,736 "," 3,798.35 ",
2012,Nordeste,23,CE,Ceará," 72,262 "," 4,826.77 ",
2012,Nordeste,23,CE,Ceará," 55,033 "," 5,267.37 ",
2012,Nordeste,23,CE,Ceará," 28,815 "," 4,661.91 ",
2012,Nordeste,23,CE,Ceará," 102,209 "," 5,070.41 ",
2012,Nordeste,23,CE,Ceará," 681,760 "," 8,288.07 ",
2012,Nordeste,23,CE,Ceará," 84,206 "," 5,647.25 ",
2012,Nordeste,23,CE,Ceará," 552,448 "," 7,484.53 ",
2012,Nordeste,23,CE,Ceará," 284,425 "," 13,667.71 ",
2012,Nordeste,23,CE,Ceará," 173,558 "," 6,510.06 ",
2012,Nordeste,23,CE,Ceará," 107,941 "," 5,628.08 ",
2012,Nordeste,23,CE,Ceará," 732,100 "," 10,207.32 ",
2012,Nordeste,23,CE,Ceará," 63,519 "," 4,050.67 ",
2012,Nordeste,23,CE,Ceará," 73,820 "," 4,706.71 ",
2012,Nordeste,23,CE,Ceará," 131,518 "," 4,310.35 ",
2012,Nordeste,23,CE,Ceará," 81,924 "," 4,757.76 ",
2012,Nordeste,23,CE,Ceará," 264,124 "," 6,167.96 ",
2012,Nordeste,23,CE,Ceará," 337,385 "," 7,526.71 ",
2012,Nordeste,23,CE,Ceará," 462,603 "," 10,247.95 ",
2012,Nordeste,23,CE,Ceará," 54,535 "," 7,002.48 ",
2012,Nordeste,23,CE,Ceará," 67,191 "," 5,392.97 ",
2012,Nordeste,23,CE,Ceará," 166,791 "," 6,322.14 ",
2012,Nordeste,23,CE,Ceará," 31,173 "," 4,427.34 ",
2012,Nordeste,23,CE,Ceará," 2,987,979 "," 15,471.02 ",
2012,Nordeste,23,CE,Ceará," 85,568 "," 4,815.82 ",
2012,Nordeste,23,CE,Ceará," 200,457 "," 6,790.08 ",
2012,Nordeste,23,CE,Ceará," 115,534 "," 4,549.10 ",
2012,Nordeste,23,CE,Ceará," 42,572 "," 4,802.24 ",
2012,Nordeste,23,CE,Ceará," 337,283 "," 5,990.08 ",
2012,Nordeste,23,CE,Ceará," 66,127 "," 3,748.04 ",
2012,Nordeste,23,CE,Ceará," 542,870 "," 7,697.33 ",
2012,Nordeste,23,CE,Ceará," 377,447 "," 7,194.41 ",
2012,Nordeste,23,CE,Ceará," 59,380 "," 3,999.16 ",
2012,Nordeste,23,CE,Ceará," 235,889 "," 7,259.03 ",
2012,Nordeste,23,CE,Ceará," 31,733 "," 4,196.39 ",
2012,Nordeste,23,CE,Ceará," 78,132 "," 4,107.24 ",
2012,Nordeste,23,CE,Ceará," 233,848 "," 11,525.84 ",
2012,Nordeste,23,CE,Ceará," 59,636 "," 4,553.74 ",
2012,Nordeste,23,CE,Ceará," 124,891 "," 7,038.09 ",
2012,Nordeste,23,CE,Ceará," 193,159 "," 4,958.90 ",
2012,Nordeste,23,CE,Ceará," 246,311 "," 4,367.68 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 87,926 "," 7,984.57 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 699,354 "," 12,943.57 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 58,794 "," 5,423.27 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 19,063 "," 6,299.76 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 77,498 "," 5,754.67 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 27,369 "," 5,674.73 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 411,973 "," 32,364.89 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 90,284 "," 7,824.92 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 36,984 "," 5,336.86 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 497,093 "," 14,262.96 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 845,835 "," 32,865.82 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 295,865 "," 22,471.89 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 54,633 "," 5,855.66 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 106,970 "," 12,313.76 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 442,935 "," 17,733.71 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 26,456 "," 6,707.89 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 31,113 "," 6,012.11 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 21,183 "," 8,926.65 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 53,760 "," 5,619.91 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 107,149 "," 9,104.31 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 39,496 "," 6,535.78 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 23,205 "," 6,875.56 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 797,770 "," 12,549.28 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 53,896 "," 5,168.90 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 318,971 "," 10,124.12 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 334,254 "," 16,974.09 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 58,614 "," 7,754.21 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 229,498 "," 22,949.78 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 578,965 "," 8,390.18 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 74,325 "," 6,801.30 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 28,565 "," 5,284.93 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 28,425 "," 5,942.96 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 75,759 "," 9,539.01 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 526,835 "," 12,270.82 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 36,974 "," 5,316.90 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 3,516,135 "," 16,415.27 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 26,539 "," 5,010.14 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 45,809 "," 7,836.02 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 46,274 "," 4,432.83 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 212,643 "," 8,396.89 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 114,941 "," 19,937.76 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 18,421 "," 6,385.00 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 58,524 "," 6,533.88 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 18,439 "," 6,465.24 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 26,419 "," 6,318.90 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 53,580 "," 23,458.95 ",
2012,Nordeste,24,RN,Rio Grande do Norte," 203,078 "," 8,749.96 ",
